ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
193,1014.9999999971,-0.24375804028071,-0.17689121860132,2377.2663733175,14.084608526643,5.7275887847973
194,1014.9999999915,0.24958268073922,-0.5055757153268,2377.3787443355,-1.9243562700074,17.481864494132
195,1014.9999999914,-0.15201669750912,0.49810814074214,2377.5386443067,2.7651713258093,-21.378889458922
196,1014.9999999927,-0.0086522170621134,0.75212365561989,2378.8478676195,-8.8550331128718,-38.224209046882
197,1014.9999999815,-0.60298771372626,0.49039015225067,2378.5978572556,22.696361620806,-27.40959937194
198,1014.9999999858,0.64781266037402,0.34792120121675,2379.1646455391,-37.53716040406,-15.909725179287
199,1014.9999999819,-0.056461851322493,0.65604279522547,2377.8787109922,-3.0448212152523,-28.637616627377
200,1014.9999999993,-0.28125052885294,0.32455180065891,2377.3683708675,9.7186607357682,-14.290794652712
201,1014.9999999959,0.67723806293792,-0.14279924132257,2377.8426009579,-27.007346706316,7.7126428795477
202,1014.9999999961,0.47501040450474,-0.30016726626925,2377.3986449242,-14.619917956173,9.74196053402
203,1014.9999999985,0.66885301924045,-0.17557305569917,2377.8171076987,-26.167641907631,8.7705609616678
204,1014.9999999824,0.42527952729533,-0.80778562462648,2378.494925239,-6.9890769570477,34.609969965782
205,1014.9999999984,0.26610612697266,-0.050228784155346,2377.1754601308,-7.9792695102834,-0.051927328556184
206,1014.9999999868,-0.48206727420502,0.19971362700477,2377.5770537482,19.638318814562,-10.17335869139
207,1014.9999999927,0.57164411235135,-0.38829770918151,2380.0967338674,-33.016698956374,29.140695023754
208,1014.9999999944,8.230284651369e-05,0.54046421070164,2377.6263102708,-3.3022548454168,-23.141532288042
209,1014.9999999978,-0.58167247782404,-0.21492603186076,2377.9374621217,29.629342307499,6.0601561996824
210,1014.9999999833,-0.12616888705031,-0.42184555099137,2377.4359787682,13.230296023571,16.014800972408
211,1014.9999999889,0.55974346170296,0.11707194468218,2380.409531952,-45.206564537708,-2.4525650401089
212,1014.9999999906,0.6916572568386,-0.42128489774474,2379.13753116,-31.930030194188,25.001720770781
213,1014.9999999996,-0.60722234414451,0.0037516325690863,2380.0523071797,43.175991733595,-8.4701159152522
214,1014.9999999876,-0.047392359455917,-0.74629285288743,2378.5464542967,15.132720727289,34.27551292591
215,1014.9999999889,-0.67474259561312,0.092096365766663,2379.5990385996,40.672191656346,-12.107908188339
216,1014.9999999869,0.29195825905574,-0.42213444573701,2377.2955385987,-4.8028873234568,13.700291804902
217,1014.9999999826,-0.53313126393736,-0.23513327629477,2377.8072249613,27.627214045988,7.4947042412084
218,1014.9999999815,0.65599050035575,0.1257392374555,2377.9397893525,-29.27198955828,-3.3577160327847
219,1014.9999999917,0.28094593325497,-0.7054956532443,2377.8081775108,-1.1553509180759,27.811376368885
220,1014.9999999852,0.48010950018414,-0.4338175004209,2380.5973154059,-28.629327182746,33.887527999694
221,1014.999999984,0.077495020603584,-0.67901450983031,2379.8542438009,11.969982041465,43.293623350872
222,1014.9999999987,0.39767816235611,0.9662220582743,2383.7877921639,10.009474338186,33.660007493039
223,1014.9999999891,0.38002831534462,-0.70119139788209,2380.0433353879,-7.2535145328956,43.720487176839
224,1014.9999999842,0.096360186325152,-0.56675656624038,2377.5225104282,5.4130672866429,21.345728382054
225,1014.9999999865,-0.0097000617232404,-0.60861221841882,2380.040460693,19.277045139099,41.343635338648
226,1014.9999999826,0.48422472451758,-0.019004877577929,2377.4071560453,-18.231090324375,0.076123277332936
227,1014.9999999949,-0.68546184472692,0.25867251309379,2378.4909941619,30.685288395619,-16.496200938408
228,1014.9999999854,-0.48246265236582,0.58832015198739,2379.3085294439,16.826098090734,-37.655354322405
229,1014.9999999972,-0.38116524528716,-0.3818937998441,2380.2437355565,39.142393848156,23.718268788812
230,1014.9999999973,0.59335658950978,0.35918049247531,2378.1007915227,-27.92764798489,-14.246403054218
231,1014.9999999832,0.10208844326983,-0.70519682749754,2379.7327883164,9.7444275243836,43.375629630159
232,1014.999999988,-0.036490259816096,-0.28960442067068,2381.0340321003,30.165916173471,35.427867727755
233,1014.9999999946,0.15343219301675,-0.33798067369734,2377.2248540579,0.23502502593404,10.616174431219
234,1014.999999996,-0.19926070569492,0.10545040759258,2381.7875891618,1.0943284663531,-44.27365645334
235,1014.9999999911,0.42815638719028,-0.10761331810958,2377.3060753139,-14.568181684616,2.7836773260514
236,1014.9999999851,0.55862214234128,-0.73623088485651,2378.2542757712,-14.599491365798,28.801173587957
237,1014.9999999903,0.5470461611319,-0.13652034991814,2377.5204808466,-20.034032397704,4.9482929814616
238,1014.9999999873,-0.23020748431359,-0.35331394293228,2377.4556185365,16.668423202618,13.328620968423
239,1014.9999999864,0.21475298635192,0.31472455714405,2377.3283319479,-8.8958243836536,-13.774885878704
240,1014.9999999863,-0.53357886825938,-0.3964659844756,2378.4043938269,32.411883087073,15.471228633633
241,1014.9999999953,0.58226701905973,-0.47571730275647,2379.9735660208,-30.37187465355,31.068746153817
242,1014.9999999858,0.47904012354892,-0.42329505570523,2377.4869974114,-13.383718809288,14.19055093732
243,1014.9999999932,-0.12188700770123,0.5771183615399,2377.7139025879,0.66137285114724,-24.828604274953
244,1014.999999994,-0.24213694059701,-0.62184765664125,2378.2625056014,22.387636167044,26.914585764424
245,1014.9999999998,0.54706752888859,0.48902715071519,2378.3861061293,-27.404514163412,-20.687514919837
246,1014.9999999906,0.17523572607375,-0.54688736557753,2377.4503648851,1.8011662527021,19.902283810543
247,1014.9999999873,0.69789008621599,-0.44831739579589,2378.9413983165,-30.570421166148,24.709686119006
248,1014.9999999825,-0.073385233727369,0.038769059186209,2377.1650337855,4.6294773170234,-3.2246410232039
249,1014.9999999959,0.26597916355273,0.091647708069243,2377.2253059437,-9.1453246888221,-5.1573903057691
250,1014.9999999866,0.10516889901028,-0.01592955216513,2381.9165761638,36.034987430782,26.878768937493
251,1014.9999999979,0.48245368838034,0.05965588101149,2377.4423528015,-18.891190268186,-2.7408513526346
252,1014.9999999837,0.56452122873778,-0.2268176559974,2380.2479632325,-37.599587043584,24.494971927922
253,1014.9999999855,-0.6545890974314,-0.021267612362062,2379.7495137979,42.67085722505,-6.7785327244744
254,1014.9999999954,-0.13342830520449,0.42495337279021,2377.4042895454,2.9550502204529,-18.278270269147
255,1014.9999999823,0.46609718155891,0.56769815867338,2378.3653601736,-24.032508439266,-24.273263139421
256,1014.9999999967,0.19791861757087,0.24200996242349,2377.2571107614,-7.5790970527951,-10.968514421064
257,1014.9999999975,0.3347161253369,0.68371864991512,2378.5819959689,-20.049776117318,-30.104778481433
258,1014.9999999972,0.52996729298327,-0.80168471312415,2378.5873379477,-12.342798431881,33.388237493945
259,1014.9999999853,0.26252904712782,0.13002118964822,2382.3319049889,19.769363839796,39.067324839201
260,1014.999999985,0.12508920556593,0.6747421337422,2378.0802374646,-10.51494781802,-29.561322077337
261,1014.9999999968,-0.69986013159719,-0.062406388225864,2378.3898722052,34.678316668975,-2.4671139571776
262,1014.9999999914,0.68232582118526,-0.45623146168436,2378.232611389,-25.198691861768,20.468071744892
263,1014.9999999844,0.39520252283604,0.31974958362264,2377.5333393652,-16.707726245475,-13.289813410552
264,1014.9999999951,0.58269681573557,-0.78195941364652,2378.8010350265,-16.709289239053,33.815175914275
265,1014.9999999829,0.35955548877393,0.1322885184086,2377.298491468,-13.58988335452,-6.2096863907458
266,1014.9999999822,0.72533947783203,-0.1547605642039,2379.2771480995,-38.440184681033,17.013605061802
267,1014.9999999828,0.18637462647432,0.017134758900472,2377.1978504695,-5.2570001148846,-2.6257315645385
268,1014.9999999928,-0.56635422537095,0.15686257387338,2377.7923859077,24.131400461945,-9.3890058457832
269,1014.9999999989,0.28261609985819,0.23808805178748,2377.3023059175,-10.956777153987,-10.527093932272
270,1014.999999991,-0.40339637499315,-0.29673026935122,2377.6880930714,23.158582362849,11.274709489531
271,1014.9999999875,-0.34238948755857,0.72767180410893,2378.6278868006,6.9636237465621,-35.852252950032
272,1014.9999999902,0.15259774381934,0.40691181971288,2377.4297257327,-7.3067641390565,-17.656129712864
