ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
219,1004.9409791609,0.84441471804044,0.60204382323759,2386.3290528083,-31.919950451545,-22.743786446933
220,1004.9172279767,-0.81724487361976,-0.4951598102177,2385.9398483679,29.154009043029,17.66277131415
221,1004.9815946238,0.72524536047572,-0.17146782353813,2385.5015439335,-24.46097161699,5.7687415012831
222,1004.9435245718,0.18395872606149,0.90499681406581,2385.8450851991,-6.4645135157207,-31.869256073228
223,1004.999164057,0.70810541143238,-0.14828564730807,2385.4729401596,-23.797832860992,4.9681170468087
224,1004.9840919015,-0.54742252704868,0.67709247714759,2385.7116481818,18.954646856141,-23.433617992646
225,1004.997337507,0.95571761736,0.45027985428825,2386.6998259471,-38.43215792294,-18.105160336677
226,1004.9781198578,0.22525537493517,0.54001863377304,2388.9095879319,-18.23458253027,-43.706249789929
227,1004.9349794922,0.79257184077865,-0.13591294852507,2385.5935461657,-26.999299379609,4.6240024343532
228,1004.9093139948,-0.052946356574886,-1.0549063380225,2386.5769128539,2.0841246318137,41.485443589288
229,1004.9377743058,-0.71552647829023,-0.35933585975793,2385.5871045125,24.356328524255,12.218966864681
230,1004.9152962741,0.79319883436189,-0.69445500692669,2386.5275796985,-30.895098228815,27.054256620958
231,1004.9682725414,0.78230985918381,0.63928346309513,2386.1691135023,-28.890152364705,-23.590651989651
232,1004.9825233548,0.52975989772033,0.017798339352953,2385.2727809305,-17.379693274514,-0.56573073760259
233,1004.9556670188,-0.76512797196456,0.14302274087043,2385.5452057896,25.920395072085,-4.8600945535849
234,1004.9872893372,0.79305428625674,-0.34900876099868,2385.7021235309,-27.424503813203,12.054184044003
235,1004.9237510332,1.0390725634121,-0.1417074609242,2386.4555877661,-40.075232472658,5.4463658250348
236,1004.9693917718,-0.26316579874593,-0.40799459859243,2389.1602555761,25.40852131387,39.386488835794
237,1004.9700698306,0.14882190208121,0.99747200245368,2386.1602919197,-5.4936614117936,-36.767581127449
238,1004.9718389034,-0.22415428504696,1.0179595500008,2387.0532646869,9.6179821723445,-43.70600806175
239,1004.9228646789,-0.1568499694568,0.39085414437607,2385.196394067,5.1168583317527,-12.686543944197
240,1004.9947946916,0.14119996600781,0.25353490551359,2385.1436449762,-4.5598242122747,-8.1721996533102
241,1004.9303666725,0.40430681916356,-0.96264597420657,2386.4104713387,-15.462221842281,36.853183082198
242,1004.9572244849,-0.41269551212224,0.22138226017563,2385.2281151415,13.467973770641,-7.1837654497383
243,1004.9417884833,-0.13380060590099,-0.55308510677579,2385.305986259,4.4112454753625,18.184064135287
244,1004.901068109,0.67857125704471,-0.81176206574929,2386.6666185715,-27.072286849241,32.373969526028
245,1004.9202439222,0.65081847970529,0.69484821991345,2385.928264827,-23.183928617171,-24.734598223214
246,1004.9702138457,-0.52319150790749,-0.14026257823101,2385.2836257825,17.174321000403,4.6178689981169
247,1004.9454290144,0.35051139124595,0.97217331025501,2386.2975692492,-13.179072314694,-36.545859976338
248,1004.9996081216,-0.24911350841525,0.063681571437685,2385.1300801428,8.0298818048532,-2.0607752891822
249,1004.9228498312,0.49076092081647,-0.32301692208817,2385.3183603259,-16.173481892182,10.608335321058
250,1004.9628575782,0.6101509099104,-0.65940915048962,2385.7802620149,-21.325324028155,23.063088852884
251,1004.9499399487,0.77824366005873,0.48139459554812,2385.8233408521,-27.345489845691,-16.901262404863
252,1004.9275259492,0.014068759384688,-0.003249212063647,2390.1355636378,-42.349342284816,9.8080508080773
253,1004.9071898195,-0.072026609056563,0.96461889617332,2385.9766262771,2.5725062042014,-34.618741263221
254,1004.9284455514,-0.60574187374781,0.72199184234975,2385.8923793249,21.478964581934,-25.581552180758
255,1004.9613543149,0.13296078463053,0.10302892203803,2385.102518971,-4.2866217167007,-3.2646184639393
256,1004.9871172059,-0.3300158540741,-0.29977579979471,2385.2221479671,10.735497761568,9.7721052619419
257,1004.999962845,0.71900583025338,0.65874779001498,2386.0101661205,-25.933171451405,-23.775589684422
258,1004.9340989896,-0.34726646684589,-0.72650512834063,2385.5949533304,11.820240308021,24.761263973774
259,1004.9653780156,0.54414676744088,-0.87067462630584,2387.1996894426,-24.110502909866,38.53277769167
