X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.0117132, -0.00258751, -0.00624679, -0.0906921, -0.00479998, -0.0122305
0.0124201, -0.00303653, -0.00615748, -0.0935208, -0.00573071, -0.0120736
0.0112699, -0.00265587, -0.00641183, -0.0890235, -0.00493745, -0.0124092
0.0136617, -0.00136271, -0.0068508, -0.0985635, -0.00238263, -0.0133161
0.00957445, -0.00494975, -0.00494975, -0.0823528, -0.00954365, -0.00953336
0.0176841, -0.00267878, -0.00646716, -0.114364, -0.00477147, -0.0115264
0.0104716, -0.00426133, -0.00555347, -0.0855697, -0.00720283, -0.00886271
0.0143686, -0.00181173, -0.00676148, -0.101403, -0.00328044, -0.0130409
0.0136293, -0.00381427, -0.00570845, -0.0983331, -0.00810435, -0.0121167
0.0140778, -0.00347006, -0.00601031, -0.100111, -0.00731562, -0.0128183
0.010023, -0.00460554, -0.00525161, -0.0838902, -0.00810353, -0.00876155
0.0119715, -0.00338074, -0.00585561, -0.0917647, -0.0064162, -0.0113775
0.0160263, -0.00224526, -0.00661432, -0.107957, -0.00410659, -0.0123726
0.0124201, -0.00303653, -0.00615748, -0.0935208, -0.00573071, -0.0120736
0.157523, 0, 0.007, -0.0825383, 0.00090347, -0.0126528
0.159078, -0.00555347, 0.00426133, -0.077203, 0.00944247, -0.00735519
0.159125, -0.00494975, 0.00494975, -0.0770061, 0.00831711, -0.00815852
0.156048, 0.000913683, 0.00694011, -0.0874017, -0.000790456, -0.0114551
0.158301, -0.00277674, 0.00563066, -0.0799753, 0.0050006, -0.00964022
0.159102, -0.00525161, 0.00460554, -0.0770663, 0.0087989, -0.00751349
0.158324, -0.00247487, 0.00597487, -0.0799236, 0.00443546, -0.0101348
0.156786, 0.000456842, 0.00697006, -0.0851068, 7.3542e-06, -0.0121949
0.157563, -0.00231989, 0.00560072, -0.0822983, 0.00432994, -0.00946863
0.157587, -0.00201803, 0.00594493, -0.0823266, 0.00379074, -0.0100793
0.0531031, -0.00606218, 0.0035, -0.164091, 0.00378414, -0.00142253
0.0531201, -0.00646716, 0.00267878, -0.164184, 0.000871797, -0.000506741
0.0528952, -0.00676148, 0.00181173, -0.164072, -0.001193, 0.000289458
0.0593465, -0.00676148, 0.00181173, -0.165461, -0.00186157, 0.000347402
0.0531116, -0.00626467, 0.00308939, -0.164191, -0.000214136, 9.41593e-05
0.0530077, -0.00661432, 0.00224526, -0.16417, -0.000316355, -0.00016386
0.0529992, -0.00641183, 0.00265587, -0.164371, 0.000308723, -0.000247797
0.0562248, -0.00641183, 0.00265587, -0.164741, -0.000477134, 0.000150216
0.0562333, -0.00661432, 0.00224526, -0.164757, -0.000202438, -0.000120526
0.0561209, -0.00676148, 0.00181173, -0.164748, -0.000275668, -0.000259197
0.00896552, -0.00181173, 0.00676148, -0.0796294, -0.00466211, 0.0127643
0.00641375, -0.00267878, 0.00646716, -0.0694551, -0.00550905, 0.0121891
0.00178688, -0.00181173, 0.00676148, -0.0508986, -0.00260273, 0.0126207
0.00535988, -0.000567156, 0.00519533, -0.0656381, -0.00126706, 0.00983463
0.00768963, -0.00224526, 0.00661432, -0.0746463, -0.00517798, 0.0125796
0.00410032, -0.00224526, 0.00661432, -0.0603147, -0.00391842, 0.012273
0.0053762, -0.00181173, 0.00676148, -0.0655487, -0.00323319, 0.0130031
0.0071627, -0.00118944, 0.0059784, -0.0727821, -0.00265411, 0.0113792
0.00588682, -0.00162297, 0.00583124, -0.0675889, -0.00330805, 0.0111734
0.00357338, -0.00118944, 0.0059784, -0.0584045, -0.00229574, 0.0113099
0.0104716, -0.00426133, -0.00555347, -0.0855697, -0.00720283, -0.00886271
0.00817123, -0.0035, -0.00606218, -0.0770289, -0.00652289, -0.0111066
0.0176841, -0.00267878, -0.00646716, -0.114364, -0.00477147, -0.0115264
0.0186385, -0.0035, -0.00606218, -0.117779, -0.00523535, -0.00803732
0.00932139, -0.00388067, -0.00580783, -0.081525, -0.00708066, -0.0104551
0.0129276, -0.00308939, -0.00626467, -0.0956035, -0.0060832, -0.0125416
0.0140778, -0.00347006, -0.00601031, -0.100111, -0.00731562, -0.0128183
0.014555, -0.00388067, -0.00580783, -0.102013, -0.00903377, -0.0138164
0.0134049, -0.0035, -0.00606218, -0.0974895, -0.00663161, -0.0113802
0.0181613, -0.00308939, -0.00626467, -0.116577, -0.00489631, -0.00945199
0.0621727, -0.00606218, 0.0035, -0.165934, -0.0011706, 0.000503683
0.0596073, -0.00646716, 0.00267878, -0.165489, -0.000838065, 0.000281215
0.0531031, -0.00606218, 0.0035, -0.164091, 0.00378414, -0.00142253
0.0593465, -0.00676148, 0.00181173, -0.165461, -0.00186157, 0.000347402
0.06089, -0.00626467, 0.00308939, -0.165758, 9.21386e-05, 4.08253e-05
0.0563552, -0.00626467, 0.00308939, -0.164768, -0.000957123, 0.000444316
0.0576379, -0.00606218, 0.0035, -0.165038, -0.000690324, 0.000481348
0.0607596, -0.00641183, 0.00265587, -0.165685, -0.000920192, 0.000317127
0.0594769, -0.00661432, 0.00224526, -0.165456, -0.0011125, 0.000320058
0.0562248, -0.00641183, 0.00265587, -0.164741, -0.000477134, 0.000150216
0.0206896, 0, -0.007, -0.124787, 0.00110942, -0.0108896
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0188718, -0.00494975, -0.00494975, -0.118069, -0.00864196, -0.0081058
0.0194476, 0.00181173, -0.00676148, -0.121164, 0.00626629, -0.00897879
0.019406, 0, -0.007, -0.120105, 0.00115683, -0.0117214
0.0184971, -0.00247487, -0.00597487, -0.116735, -0.00392377, -0.00988983
0.0197807, -0.00247487, -0.00597487, -0.121082, -0.00382701, -0.00928981
0.0200686, 0.000905867, -0.00688074, -0.122775, 0.00382506, -0.00702443
0.0187849, 0.000905867, -0.00688074, -0.117765, 0.00392761, -0.00690435
0.0191597, -0.00156901, -0.00585561, -0.119027, -0.00147953, -0.00898704
0.0205616, -0.00426133, -0.00555347, -0.12373, -0.00668595, -0.00829407
0.0186786, -0.00426133, -0.00555347, -0.117796, -0.00749069, -0.00863996
0.0188718, -0.00494975, -0.00494975, -0.118069, -0.00864196, -0.0081058
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0196201, -0.00426133, -0.00555347, -0.120663, -0.00739986, -0.00865071
0.0187752, -0.00460554, -0.00525161, -0.117962, -0.00820367, -0.00817262
0.0197167, -0.00460554, -0.00525161, -0.121273, -0.00736972, -0.00806544
0.019342, -0.00213067, -0.00627674, -0.119577, -0.00302212, -0.0101429
0.0184004, -0.00213067, -0.00627674, -0.11665, -0.00313768, -0.0101963
0.0184971, -0.00247487, -0.00597487, -0.116735, -0.00392377, -0.00988983
0.0205616, -0.00426133, -0.00555347, -0.12373, -0.00668595, -0.00829407
0.0188718, -0.00494975, -0.00494975, -0.118069, -0.00864196, -0.0081058
0.0206896, 0, -0.007, -0.124787, 0.00110942, -0.0108896
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0197167, -0.00460554, -0.00525161, -0.121273, -0.00736972, -0.00806544
0.0197807, -0.00247487, -0.00597487, -0.121082, -0.00382701, -0.00928981
0.0206256, -0.00213067, -0.00627674, -0.123778, -0.00308717, -0.00976954
0.019342, -0.00213067, -0.00627674, -0.119577, -0.00302212, -0.0101429
0.0184971, -0.00247487, -0.00597487, -0.116735, -0.00392377, -0.00988983
0.019406, 0, -0.007, -0.120105, 0.00115683, -0.0117214
0.00903746, -0.000913683, 0.00694011, -0.079792, -0.00190509, 0.012766
0.0068903, -0.0025358, 0.00248278, -0.0715818, -0.00506593, 0.00485137
0.00896552, -0.00181173, 0.00676148, -0.0796294, -0.00466211, 0.0127643
0.00535988, -0.000567156, 0.00519533, -0.0656381, -0.00126706, 0.00983463
0.00796388, -0.00172474, 0.00471145, -0.0757485, -0.00365406, 0.00880707
0.00792791, -0.00217377, 0.00462213, -0.0756077, -0.00510844, 0.00878899
0.00900149, -0.00136271, 0.0068508, -0.0797164, -0.00319471, 0.012788
0.00719867, -0.00074042, 0.00606772, -0.0729411, -0.00160928, 0.0115019
0.00612509, -0.00155148, 0.00383905, -0.0685627, -0.00319846, 0.00725222
0.0071627, -0.00118944, 0.0059784, -0.0727821, -0.00265411, 0.0113792
0.0244925, -0.00494975, -0.00494975, -0.134309, -0.00580157, -0.00629445
0.0296828, -0.00426133, -0.00555347, -0.145489, -0.00422104, -0.00493838
0.0248127, -0.00426133, -0.00555347, -0.134943, -0.0051645, -0.00684029
0.0271592, 0.000913683, -0.00694011, -0.140132, -0.00206158, -0.00834773
0.0270877, -0.00460554, -0.00525161, -0.139898, -0.00533523, -0.00677512
0.0272477, -0.00426133, -0.00555347, -0.140207, -0.00520927, -0.00725846
0.0246526, -0.00460554, -0.00525161, -0.1346, -0.00543811, -0.00657452
0.0258259, -0.00201803, -0.00594493, -0.136872, -0.00334554, -0.00709809
0.028421, -0.00167382, -0.00624679, -0.143009, -0.00309432, -0.00744621
0.0259859, -0.00167382, -0.00624679, -0.137316, -0.002946, -0.00709969
0.124974, -0.00267878, 0.00646716, -0.150542, 0.00124044, -0.00305059
0.125641, 0.000913683, 0.00694011, -0.149522, -0.000331513, -0.00359921
0.127188, -0.0035, 0.00606218, -0.148464, 0.00200144, -0.00316558
0.124785, -0.0035, 0.00606218, -0.150799, 0.00163456, -0.00287716
0.125308, -0.00088255, 0.00670364, -0.150002, 0.000327592, -0.00316044
0.126414, -0.00129316, 0.00650115, -0.148963, 0.000714177, -0.00322868
0.126081, -0.00308939, 0.00626467, -0.149517, 0.0015836, -0.00295802
0.12488, -0.00308939, 0.00626467, -0.15066, 0.00143539, -0.0029491
0.125213, -0.00129316, 0.00650115, -0.150115, 0.000518853, -0.00301991
0.125986, -0.0035, 0.00606218, -0.149656, 0.00179752, -0.00292285
0.0296828, -0.00426133, -0.00555347, -0.145489, -0.00422104, -0.00493838
0.0347925, -0.00494975, -0.00494975, -0.152131, -0.00377835, -0.0025543
0.0395875, -0.00426133, -0.00555347, -0.156637, -0.00218595, -0.00325529
0.03246, 0, -0.007, -0.148839, 0.000509232, -0.00444146
0.0322376, -0.00460554, -0.00525161, -0.14898, -0.00408295, -0.00314987
0.03719, -0.00460554, -0.00525161, -0.154536, -0.00277131, -0.00279835
0.0346352, -0.00426133, -0.00555347, -0.1516, -0.00242455, -0.00104078
0.0310714, -0.00213067, -0.00627674, -0.147255, -0.000912598, -0.00176503
0.0336262, -0.00247487, -0.00597487, -0.150415, -0.0012825, -0.00270544
0.0360238, -0.00213067, -0.00627674, -0.152762, -0.00083506, -0.00415485
0.127188, -0.0035, 0.00606218, -0.148464, 0.00200144, -0.00316558
0.125641, 0.000913683, 0.00694011, -0.149522, -0.000331513, -0.00359921
0.125436, -0.00426133, 0.00555347, -0.150228, 0.00213721, -0.00277299
0.124785, -0.0035, 0.00606218, -0.150799, 0.00163456, -0.00287716
0.126414, -0.00129316, 0.00650115, -0.148963, 0.000714177, -0.00322868
0.125539, -0.00167382, 0.00624679, -0.149841, 0.00078011, -0.00300976
0.126312, -0.00388067, 0.00580783, -0.149353, 0.00209191, -0.00303254
0.125986, -0.0035, 0.00606218, -0.149656, 0.00179752, -0.00292285
0.125213, -0.00129316, 0.00650115, -0.150115, 0.000518853, -0.00301991
0.12511, -0.00388067, 0.00580783, -0.15053, 0.00187186, -0.0027791
-0.00573225, -0.00267878, 0.00646716, -0.0309341, -0.00305458, 0.00735698
-0.00325289, -0.00426133, 0.00555347, -0.0374689, -0.00515883, 0.00807648
-0.00261172, -0.0035, 0.00606218, -0.0388567, -0.00457395, 0.00907504
-0.0076684, -0.0035, 0.00606218, -0.0269061, -0.00368578, 0.0054407
-0.00449257, -0.00347006, 0.00601031, -0.0340739, -0.00406309, 0.0077458
-0.0029323, -0.00388067, 0.00580783, -0.0381131, -0.00494513, 0.00872194
-0.00417199, -0.00308939, 0.00626467, -0.0348451, -0.0044736, 0.00946314
-0.00670032, -0.00308939, 0.00626467, -0.0288307, -0.00335607, 0.00664123
-0.00546064, -0.00388067, 0.00580783, -0.0319184, -0.00444563, 0.00681043
-0.00514006, -0.0035, 0.00606218, -0.0325867, -0.00400212, 0.00747487
0.0486961, -0.00426133, -0.00555347, -0.162647, -0.00176054, -0.00119831
0.0483006, -0.0035, -0.00606218, -0.163027, -0.000546809, -0.00192798
0.0571622, -0.00267878, -0.00646716, -0.165074, -0.000435887, -0.000336208
0.0576292, -0.0035, -0.00606218, -0.165219, -0.00045078, -0.000227841
0.0484984, -0.00388067, -0.00580783, -0.162582, -0.00200581, -0.00124775
0.0527314, -0.00308939, -0.00626467, -0.163821, 0.000119378, 0.000699101
0.0529292, -0.00347006, -0.00601031, -0.163928, -0.000698957, -0.000479198
0.0531627, -0.00388067, -0.00580783, -0.164013, -0.0010554, -0.0011264
0.0529649, -0.0035, -0.00606218, -0.163881, -0.00090739, -0.000844107
0.0573957, -0.00308939, -0.00626467, -0.165161, -0.000437767, -0.00026847
0.105641, 0.00181173, 0.00676148, -0.161494, -6.73342e-05, -0.00120194
0.107866, 0, 0.007, -0.160723, 0.000115395, -0.00135633
0.108181, 0.000913683, 0.00694011, -0.16066, -9.53694e-05, -0.00139866
0.103818, 0.000913683, 0.00694011, -0.161944, 4.21691e-05, -0.00101635
0.106753, 0.000905867, 0.00688074, -0.161145, -5.92328e-06, -0.00147599
0.108024, 0.000456842, 0.00697006, -0.160688, 2.0261e-05, -0.00138528
0.106911, 0.00136271, 0.0068508, -0.161154, -0.000175882, -0.00128672
0.104729, 0.00136271, 0.0068508, -0.161701, 9.25517e-06, -0.00110428
0.105842, 0.000456842, 0.00697006, -0.161387, 0.00011126, -0.00108745
0.106, 0.000913683, 0.00694011, -0.161352, -8.49666e-05, -0.00189991
0.0206896, 0, -0.007, -0.124787, 0.00110942, -0.0108896
0.020747, 0.000913683, -0.00694011, -0.126296, 0.00224074, -0.0105287
0.0194476, 0.00181173, -0.00676148, -0.121164, 0.00626629, -0.00897879
0.0188718, -0.00494975, -0.00494975, -0.118069, -0.00864196, -0.0081058
0.0207183, 0.000456842, -0.00697006, -0.125198, 0.00227665, -0.0106311
0.0200973, 0.00136271, -0.0068508, -0.124801, 0.00339779, -0.00970782
0.0200686, 0.000905867, -0.00688074, -0.122775, 0.00382506, -0.00702443
0.0197807, -0.00247487, -0.00597487, -0.121082, -0.00382701, -0.00928981
0.0198094, -0.00201803, -0.00594493, -0.121103, -0.00293907, -0.00933669
0.0191597, -0.00156901, -0.00585561, -0.119027, -0.00147953, -0.00898704
0.0625797, 0, -0.007, -0.165691, -0.000358812, -0.000559748
0.0588709, -0.00426133, -0.00555347, -0.165447, -0.000421932, -3.3389e-05
0.0599937, -0.00494975, -0.00494975, -0.165587, -0.000586446, -0.000271509
0.0575078, 0, -0.007, -0.165062, -0.000383722, -0.000920961
0.0607253, -0.00213067, -0.00627674, -0.16553, -0.00026339, -0.000399213
0.0594323, -0.00460554, -0.00525161, -0.165516, -0.000477521, -8.19837e-05
0.0612867, -0.00247487, -0.00597487, -0.165592, -0.000288882, -0.000366854
0.0600438, 0, -0.007, -0.165333, -0.00027983, -0.000878682
0.0581893, -0.00213067, -0.00627674, -0.165215, -0.000434283, -0.000511335
0.0587507, -0.00247487, -0.00597487, -0.165331, -0.000438631, -0.000405016
0.0702095, -0.00426133, -0.00555347, -0.166391, 0.000100825, -8.36341e-05
0.0725982, -0.00494975, -0.00494975, -0.166383, 0.0001148, -2.54174e-05
0.0753568, -0.00507159, -5.30183e-05, -0.166226, 8.92624e-05, -1.25035e-05
0.0702852, -0.00507159, -5.30183e-05, -0.166358, 6.5096e-06, -6.27826e-05
0.0714039, -0.00460554, -0.00525161, -0.166412, 4.38848e-05, -4.24589e-05
0.0739775, -0.00501067, -0.00250138, -0.166296, 0.000145276, -3.12352e-05
0.0727832, -0.00466646, -0.00280325, -0.16631, 0.000108922, -6.24994e-05
0.0702474, -0.00466646, -0.00280325, -0.166342, 9.2549e-05, -7.14677e-05
0.0714417, -0.00501067, -0.00250138, -0.166365, -1.15032e-05, -6.13911e-05
0.072821, -0.00507159, -5.30183e-05, -0.166302, 7.08621e-05, -5.47419e-05
0.0725982, -0.00494975, -0.00494975, -0.166383, 0.0001148, -2.54174e-05
0.0825647, -0.00494975, -0.00494975, -0.166009, 0.000117667, 0.000247868
0.0702095, -0.00426133, -0.00555347, -0.166391, 0.000100825, -8.36341e-05
0.0753568, -0.00507159, -5.30183e-05, -0.166226, 8.92624e-05, -1.25035e-05
0.0775815, -0.00494975, -0.00494975, -0.166211, 0.000203897, 5.13542e-05
0.0763871, -0.00460554, -0.00525161, -0.166251, 9.47055e-05, 3.70567e-05
0.0714039, -0.00460554, -0.00525161, -0.166412, 4.38848e-05, -4.24589e-05
0.0739775, -0.00501067, -0.00250138, -0.166296, 0.000145276, -3.12352e-05
0.0789608, -0.00501067, -0.00250138, -0.166118, 0.000113244, 5.5853e-05
0.0727832, -0.00466646, -0.00280325, -0.16631, 0.000108922, -6.24994e-05
0.0799695, -0.00426133, -0.00555347, -0.166231, -7.62158e-06, 5.92095e-05
0.0724724, -0.0035, -0.00606218, -0.166352, 0.000264587, -4.31096e-05
0.0702095, -0.00426133, -0.00555347, -0.166391, 0.000100825, -8.36341e-05
0.0753568, -0.00507159, -5.30183e-05, -0.166226, 8.92624e-05, -1.25035e-05
0.076221, -0.00388067, -0.00580783, -0.166282, 0.000198397, 1.80293e-05
0.071341, -0.00388067, -0.00580783, -0.166374, 0.000189278, -5.5687e-05
0.0750895, -0.00426133, -0.00555347, -0.1663, 0.000302377, 4.17952e-05
0.0776631, -0.00466646, -0.00280325, -0.16621, 0.000104546, 3.48246e-06
0.0739146, -0.0042858, -0.0030576, -0.166294, 0.000151414, -4.45895e-05
0.0727832, -0.00466646, -0.00280325, -0.16631, 0.000108922, -6.24994e-05
0.0799695, -0.00426133, -0.00555347, -0.166231, -7.62158e-06, 5.92095e-05
0.0787286, -0.0035, -0.00606218, -0.16639, -4.24641e-05, 5.77974e-05
0.0753568, -0.00507159, -5.30183e-05, -0.166226, 8.92624e-05, -1.25035e-05
0.0777519, 0.000913683, -0.00694011, -0.166536, 0.000437185, 0.00017777
0.079349, -0.00388067, -0.00580783, -0.166348, -6.9908e-05, -5.31438e-05
0.0770427, -0.0042858, -0.0030576, -0.166247, 9.46893e-05, -3.08574e-05
0.0776631, -0.00466646, -0.00280325, -0.16621, 0.000104546, 3.48246e-06
0.0788607, -0.00167382, -0.00624679, -0.166318, 9.28524e-05, 0.000116838
0.0782402, -0.00129316, -0.00650115, -0.166393, 9.43988e-05, 0.000207802
0.0765543, -0.00207896, -0.00349657, -0.166307, 0.000136749, -5.35923e-06
0.0799695, -0.00426133, -0.00555347, -0.166231, -7.62158e-06, 5.92095e-05
0.0825647, -0.00494975, -0.00494975, -0.166009, 0.000117667, 0.000247868
0.0778313, 0, -0.007, -0.166411, 0.000230096, 0.000267017
0.0777519, 0.000913683, -0.00694011, -0.166536, 0.000437185, 0.00017777
0.0812671, -0.00460554, -0.00525161, -0.166126, -4.40108e-05, 0.000148465
0.080198, -0.00247487, -0.00597487, -0.166258, 7.18125e-05, 0.000305241
0.0789004, -0.00213067, -0.00627674, -0.166317, 7.21906e-05, 0.000167023
0.0788607, -0.00167382, -0.00624679, -0.166318, 9.28524e-05, 0.000116838
0.0801583, -0.00201803, -0.00594493, -0.166248, 0.000101694, 0.00028064
0.0777916, 0.000456842, -0.00697006, -0.166422, 0.000254514, 0.000242622
0.0799695, -0.00426133, -0.00555347, -0.166231, -7.62158e-06, 5.92095e-05
0.0825647, -0.00494975, -0.00494975, -0.166009, 0.000117667, 0.000247868
0.0781671, -0.000913683, -0.00694011, -0.166413, 0.000210822, 0.000528066
0.0778313, 0, -0.007, -0.166411, 0.000230096, 0.000267017
0.0812671, -0.00460554, -0.00525161, -0.166126, -4.40108e-05, 0.000148465
0.0803659, -0.00293172, -0.00594493, -0.166243, 2.39132e-05, 0.00026592
0.0790683, -0.00258751, -0.00624679, -0.166365, 9.93426e-05, 0.000404209
0.0789004, -0.00213067, -0.00627674, -0.166317, 7.21906e-05, 0.000167023
0.080198, -0.00247487, -0.00597487, -0.166258, 7.18125e-05, 0.000305241
0.0779992, -0.000456842, -0.00697006, -0.166414, 0.000218969, 0.000424719
0.0206896, 0, -0.007, -0.124787, 0.00110942, -0.0108896
0.020747, 0.000913683, -0.00694011, -0.126296, 0.00224074, -0.0105287
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0194476, 0.00181173, -0.00676148, -0.121164, 0.00626629, -0.00897879
0.0207183, 0.000456842, -0.00697006, -0.125198, 0.00227665, -0.0106311
0.0194347, 0.000456842, -0.00697006, -0.120319, 0.00277875, -0.0138104
0.019406, 0, -0.007, -0.120105, 0.00115683, -0.0117214
0.0200686, 0.000905867, -0.00688074, -0.122775, 0.00382506, -0.00702443
0.0200973, 0.00136271, -0.0068508, -0.124801, 0.00339779, -0.00970782
0.0187849, 0.000905867, -0.00688074, -0.117765, 0.00392761, -0.00690435
0.0149583, -0.000913683, 0.00694011, -0.103981, -0.00191118, 0.0136552
0.0153559, -0.0035, 0.00606218, -0.105399, -0.00658599, 0.0113367
0.0149572, -0.00181173, 0.00676148, -0.103823, -0.00338922, 0.0125233
0.0068903, -0.0025358, 0.00248278, -0.0715818, -0.00506593, 0.00485137
0.0151571, -0.00220684, 0.00650115, -0.104721, -0.00419549, 0.0123008
0.0151565, -0.00265587, 0.00641183, -0.104792, -0.00495499, 0.0117803
0.0149578, -0.00136271, 0.0068508, -0.103823, -0.00246758, 0.0126661
0.0109243, -0.00172474, 0.00471145, -0.0877108, -0.0035795, 0.00921045
0.0111231, -0.0030179, 0.00427248, -0.0885022, -0.00591416, 0.00825098
0.0109237, -0.00217377, 0.00462213, -0.0876548, -0.00441003, 0.00887192
0.0149583, -0.000913683, 0.00694011, -0.103981, -0.00191118, 0.0136552
0.00903746, -0.000913683, 0.00694011, -0.079792, -0.00190509, 0.012766
0.0068903, -0.0025358, 0.00248278, -0.0715818, -0.00506593, 0.00485137
0.0149572, -0.00181173, 0.00676148, -0.103823, -0.00338922, 0.0125233
0.0119979, -0.000913683, 0.00694011, -0.0917248, -0.00187457, 0.0131579
0.00796388, -0.00172474, 0.00471145, -0.0757485, -0.00365406, 0.00880707
0.0109243, -0.00172474, 0.00471145, -0.0877108, -0.0035795, 0.00921045
0.0149578, -0.00136271, 0.0068508, -0.103823, -0.00246758, 0.0126661
0.0119973, -0.00136271, 0.0068508, -0.0917565, -0.00275652, 0.0129912
0.0109237, -0.00217377, 0.00462213, -0.0876548, -0.00441003, 0.00887192
0.0180873, -0.000913683, 0.00694011, -0.115209, -0.00181445, 0.0116356
0.0195109, -0.00181173, 0.00676148, -0.119816, -0.00282711, 0.0107457
0.0149572, -0.00181173, 0.00676148, -0.103823, -0.00338922, 0.0125233
0.0181609, -0.0035, 0.00606218, -0.115537, -0.00584747, 0.0103683
0.0187991, -0.00136271, 0.0068508, -0.117508, -0.00226784, 0.0107899
0.017234, -0.00181173, 0.00676148, -0.112224, -0.00336023, 0.011764
0.0165222, -0.00136271, 0.0068508, -0.109824, -0.00239669, 0.0114807
0.0181241, -0.00220684, 0.00650115, -0.115389, -0.00403949, 0.011429
0.0188359, -0.00265587, 0.00641183, -0.117799, -0.0044356, 0.0106121
0.0165591, -0.00265587, 0.00641183, -0.109897, -0.00464268, 0.0110122
