X,Y,Z,Bx,By,Bz
0.0478793,0.00675207,-0.00592141,0.271177,-0.00177389,0.0030033
0.0495865,0.00636396,-0.00636396,0.272326,-0.00133829,0.00290165
0.0511081,0.00495882,-0.006652,0.27336,-0.00114223,0.00302908
0.0494008,0.00534693,-0.00620945,0.272299,-0.00124457,0.00294252
0.0478106,0.00495882,-0.006652,0.271252,-0.00120298,0.00402468
-0.0155248,0,-0.009,0.0221466,-0.0010222,0.00641957
-0.0250913,0.00117474,-0.008923,0.0125606,-0.000313418,0.00382694
-0.03,0,-0.009,0.00852969,0.000100532,0.00248482
-0.0286109,-0.0025358,-0.00766041,0.0093535,0.00108352,0.00274563
-0.0203081,0.000587368,-0.0089615,0.0170279,-0.00051511,0.00521944
-0.0275456,0.000587368,-0.0089615,0.0102272,0.00026385,0.00372985
-0.0227624,0,-0.009,0.014777,0.000643571,0.00505648
-0.0220679,-0.0012679,-0.0083302,0.0155906,0.00070279,0.0048852
-0.0268511,-0.000680531,-0.00829171,0.0108512,0.000784816,0.00391735
-0.0293054,-0.0012679,-0.0083302,0.00869307,0.000455595,0.00277797
0.0301705,-0.009,0,0.246305,0.0140731,0.000163233
0.0266878,-0.009,0,0.234268,0.0158754,-0.00170352
0.0297125,-0.008923,0.00117474,0.245327,0.0149024,-0.00102775
0.0265674,-0.00811549,-0.00175551,0.233649,0.0139447,0.00188272
0.0284291,-0.009,0,0.240462,0.0130702,-0.00173559
0.0282001,-0.0089615,0.000587368,0.24026,0.0161812,-0.00222674
0.0299415,-0.0089615,0.000587368,0.245711,0.0145163,-0.000590457
0.028369,-0.00855775,-0.000877756,0.239722,0.0138774,0.000972746
0.0266276,-0.00855775,-0.000877756,0.233962,0.0145358,0.000231623
0.02814,-0.00851925,-0.000290388,0.239553,0.0148338,-0.000127933
0.0880358,0.00760739,0.00248278,0.275736,0.000836003,0.000216535
0.0956213,0.00636396,0.00636396,0.273556,0.00186322,0.000778091
0.095561,0.00714018,0.00547885,0.273565,0.00178793,0.000940344
0.0807634,0.00714018,0.00547885,0.276694,-0.000205483,-0.000116339
0.0918286,0.00698568,0.00442337,0.274683,0.00126964,0.000534765
0.0955912,0.00675207,0.00592141,0.27359,0.001774,0.000822666
0.0917984,0.00737379,0.00398082,0.274753,0.00157706,0.000474645
0.0843996,0.00737379,0.00398082,0.276286,0.000377321,0.000301787
0.0881924,0.00675207,0.00592141,0.275448,0.000887201,0.000848037
0.0881622,0.00714018,0.00547885,0.275504,0.000444403,0.000604703
0.138691,-0.00831492,-0.00344415,0.223758,-0.010762,-0.00396731
0.139781,-0.00779423,-0.0045,0.220514,-0.0131494,-0.00651729
0.136216,-0.008923,0.00117474,0.229846,-0.0114168,0.00309256
